1	819.528951	19.2071
1	826.0851826	19.2431
1	832.6414143	19.2543
1	839.1976459	19.273
1	845.7538775	19.3407
1	852.3101091	19.3332
1	858.8663407	19.2321
1	865.4225723	19.2022
1	871.9788039	19.2132
1	878.5350355	19.2583
1	885.0912671	19.2497
1	891.6474987	19.172
1	898.2037303	19.0924
1	904.759962	19.065
1	911.3161936	18.9497
1	917.8724252	18.867
1	924.4286568	18.8759
1	930.9848884	18.8897
1	937.54112	18.8433
1	944.0973516	18.7242
1	950.6535832	18.6447
1	957.2098148	18.5588
1	963.7660464	18.5249
1	970.322278	18.4938
1	976.8785096	18.4174
1	983.4347413	18.3694
1	989.9909729	18.2802
1	996.5472045	18.2255
1	1003.103436	18.179
1	1009.659668	18.2138
1	1016.215899	18.3395
1	1022.772131	18.4081
1	1029.328363	18.5064
1	1035.884594	18.5306
1	1042.440826	18.5408
1	1048.997057	18.5557
1	1055.553289	18.5195
1	1062.109521	18.4851
1	1068.665752	18.5009
1	1075.221984	18.4592
1	1081.778215	18.4639
1	1088.334447	18.5154
1	1094.890679	18.4497
1	1101.44691	18.4634
1	1108.003142	18.4103
1	1114.559373	18.3676
1	1121.115605	18.3226
1	1127.671837	18.3151
1	1134.228068	18.2808
1	1140.7843	18.1618
1	1147.340531	18.1574
1	1153.896763	18.1789
1	1160.452995	18.1357
1	1167.009226	18.1429
1	1173.565458	18.1671
1	1180.12169	18.1328
1	1186.677921	18.1193
1	1193.234153	18.1135
1	1199.790384	18.1193
1	1206.346616	18.1337
1	1212.902848	18.1338
1	1219.459079	18.126
1	1226.015311	18.1067
1	1232.571542	18.1168
1	1239.127774	18.089
1	1245.684006	18.1073
1	1252.240237	18.1056
1	1258.796469	18.1043
1	1265.3527	18.099
1	1271.908932	18.073
1	1278.465164	18.0632
1	1285.021395	18.0603
1	1291.577627	18.015
1	1298.133858	18.011
1	1304.69009	18.0226
1	1311.246322	18.0356
1	1317.802553	18.0057
1	1324.358785	18.0046
1	1330.915016	18.0373
1	1337.471248	18.0446
1	1344.02748	18.001
1	1350.583711	17.989
1	1357.139943	17.978
1	1363.696175	17.967
1	1370.252406	17.9475
1	1376.808638	17.9433
1	1383.364869	17.9457
1	1389.921101	17.9392
1	1396.477333	17.9214
1	1403.033564	17.8998
1	1409.589796	17.7861
1	1416.146027	17.7588
1	1422.702259	17.7089
1	1429.258491	17.6378
1	1435.814722	17.6295
1	1442.370954	17.5619
1	1448.927185	17.4968
1	1455.483417	17.4927
1	1462.039649	17.4948
1	1468.59588	17.4782
1	1475.152112	17.3687
1	1481.708343	17.2721
1	1488.264575	17.1657
1	1494.820807	17.059
1	1501.377038	16.9402
1	1507.93327	16.7537
1	1514.489502	16.6297
1	1521.045733	16.625
1	1527.601965	16.5776
1	1534.158196	16.5776
1	1540.714428	16.5524
1	1547.27066	16.5782
1	1553.826891	16.5891
1	1560.383123	16.4958
1	1566.939354	16.3902
1	1573.495586	16.2499
1	1580.051818	15.9821
1	1586.608049	15.6751
1	1593.164281	15.4045
1	1599.720512	14.919
1	1606.276744	14.614
1	1612.832976	14.4075
1	1619.389207	14.2301
1	1625.945439	13.8977
1	1632.50167	13.365
1	1639.057902	12.6816
1	1645.614134	12.0914
1	1652.170365	11.9861
1	1658.726597	11.9604
1	1665.282829	11.898
1	1671.83906	11.8018
1	1678.395292	11.6497
1	1684.951523	11.304
1	1691.507755	11.0054
1	1698.063987	10.9941
1	1704.620218	11.0293
1	1711.17645	10.9785
1	1717.732681	10.9823
1	1724.288913	10.9612
1	1730.845145	10.9134
1	1737.401376	10.9393
1	1743.957608	10.888
1	1750.513839	10.8553
1	1757.070071	10.8367
1	1763.626303	10.8989
1	1770.182534	10.873
1	1776.738766	10.8991
1	1783.294997	10.8856
1	1789.851229	10.9118
1	1796.407461	10.9465
1	1802.963692	10.8817
1	1809.519924	10.9065
1	1816.076156	10.9511
1	1822.632387	10.9177
1	1829.188619	10.9326
1	1835.74485	10.9148
1	1842.301082	10.8981
1	1848.857314	10.8822
1	1855.413545	10.9261
